date,tweet
2020-11-01 12:32:00,"Over the last 4 years, I have fought for Michigan like no one ever has! https://t.co/yYgb3OLeuy"
2020-11-01 12:35:00,"Under my leadership, our ECONOMY is now growing at the fastest rate EVER recorded—33.1%! While foreign nations are in freefall, we are creating the world’s greatest ECONOMIC POWERHOUSE! Get out and VOTE on November 3rd, so we can keep it going! #MAGA https://t.co/LMtLmbruru"
2020-11-01 12:36:00,https://t.co/WbWgZstbps
2020-11-01 12:39:00,https://t.co/zKOgbNmRqL
2020-11-01 13:27:00,"RT @CortesSteve: Hispanics rally to Pres Trump.

Huge new poll from ABC News for FL.

Let’s go!

#LatinosForTrump https://t.co/4VbXIEItEN"
2020-11-01 14:08:00,Biden is a proven Castro puppet! Vote TRUMP
2020-11-01 14:20:00,"Chris Wallace of @FoxNews, by far the lowest rated of the Sunday morning news programs, can’t get over his poor debate performance, probably even worse than Sleepy Joe’s. His show is a total “hit job” on your favorite President, me!"
2020-11-01 14:22:00,"Michigan was GREAT! Landing now in Dubuque, Iowa. See you soon."
2020-11-01 16:40:00,Thank you Iowa!
2020-11-01 16:53:00,"Biden did a very POOR job of handling H1N1 Swine Flu, yet all he talks about is Covid, Covid, Covid, like he would actually know what he is doing. He doesn’t. Plus, he would be TERRIBLE with the Economy!"
2020-11-01 16:58:00,"Pennsylvania: Biden said that he doesn’t want Fracking. Besides, and more importantly, his handlers won’t allow Fracking. That would be the end of Pennsylvania!"
2020-11-01 17:12:00,"RT @TeamTrump: LIVE: Call to Prayer

Text VOTE to 88022 https://t.co/H5y8lX15Bu"
2020-11-01 17:33:00,https://t.co/aJCL8ocG8c
2020-11-01 17:33:00,https://t.co/PRSxtZNspW
2020-11-01 17:34:00,https://t.co/pHQwes68K3
2020-11-01 17:34:00,https://t.co/kKpYf6l0S1
2020-11-01 17:34:00,"For decades, Joe Biden let other countries rip you off and cheat America blind! The only people who’ve benefited from his policies are himself &amp; his family. He shows up every 4 years, and then goes back to D.C. and caters to his special interests. My only special interest is YOU."
2020-11-01 17:35:00,"Biden will terminate school choice, eliminate charter schools, defund religious schools, ban prayer in public schools, indoctrinate your children with Anti-American lies, and force you to subsidize extreme late-term abortion. We believe that every child is a Sacred Gift from God!"
2020-11-01 17:35:00,"Joe Biden is the candidate of rioters, looters, arsonists, gun-grabbers, flag-burners, Marxists, lobbyists, and special interests. I am the candidate of farmers, factory workers, police officers, and hard-working, law-abiding patriots of every race, religion and creed! #MAGA"
2020-11-01 17:36:00,"People are forgetting that if Sleepy Joe Biden and the Radical Left Dems win, you will vey quickly lose your Second Amendment! https://t.co/gsFSghkmdM"
2020-11-01 19:52:00,"Thank you North Carolina! 
https://t.co/rOjbbWyDV2"
2020-11-01 20:18:00,"In my opinion, these patriots did nothing wrong. Instead, the FBI &amp; Justice should be investigating the terrorists, anarchists, and agitators of ANTIFA, who run around burning down our Democrat run cities and hurting our people! https://t.co/of6Lna3HMU"
2020-11-01 22:32:00,https://t.co/x6PBOixVOf
2020-11-01 22:32:00,https://t.co/kKYQ9FCNLl
2020-11-01 22:32:00,https://t.co/NphLmt3evH
2020-11-01 22:33:00,"Thank you Georgia! #MAGA
https://t.co/q6cbQQ0RRh"
2020-11-01 23:10:00,RT @stillgray: @realDonaldTrump Antifa is a threat to liberty. https://t.co/HaeiimD2nm
2020-11-01 23:10:00,https://t.co/Zh8KZ5v2sI
2020-11-01 23:15:00,"Joe Biden is a corrupt politician who is bought and paid for by China! In 2016, Georgia voted to FIRE this corrupt political establishment and you elected an outsider as President who is finally putting AMERICA FIRST!
https://t.co/vPCsZmKSOX"
2020-11-01 23:16:00,https://t.co/br2k4cuC3F
2020-11-01 23:17:00,"Remember, Third Quarter GDP is the biggest in U.S. history, by far. Next year will be our best ever!"
2020-11-01 23:21:00,Biden will repeal your Second Amendment and Pack the Court!
2020-11-01 23:22:00,Getting ready to land in the Great State of Florida. See you soon!
2020-11-01 23:24:00,MAKE AMERICA GREAT AGAIN!
2020-11-02 00:55:00,"Thank you Florida! #MAGA 
https://t.co/eRiIiumNIR"
2020-11-02 01:01:00,"Under my leadership, our ECONOMY is now growing at the fastest rate EVER recorded—33.1%! #MAGA https://t.co/r80uItcwGn"
2020-11-02 01:02:00,https://t.co/HkA8VQveK8
2020-11-02 01:03:00,"For 47 years, Sleepy Joe Biden betrayed Hispanic-Americans. Now he wants to close your small businesses, eliminate school choice, and attack our Hispanic Law Enforcement Heroes. I will always stand with the incredible Hispanic-American community! https://t.co/4KMnlRkg7c"
2020-11-02 01:25:00,https://t.co/UELIArQgDG
2020-11-02 01:35:00,"If you need information on how or where to VOTE, click below! #MAGA https://t.co/gsFSghkmdM"
2020-11-02 01:51:00,"Just learned that Sleepy Joe Biden is campaigning in Pennsylvania with Lady Gaga, a proud member of “Artists Against Fracking.” This is more proof that he would ban Fracking and skyrocket your energy prices..."
2020-11-02 01:51:00,...As I said at the debate – “Will you remember that Texas?Pennsylvania? Ohio? New Mexico?” I will always protect American Energy and American Jobs! Get out and VOTE #MAGA!
2020-11-02 08:11:00,"As long as I’m in office, NEBRASKA, MICHIGAN, MINNESOTA, and OHIO will bounce back Bigger and Better than ever before! Early Vote polls close today in these Great States and we need YOU to get out and VOTE! Together, we’ll MAKE AMERICA GREAT AGAIN!! https://t.co/7KiL8PyWqG"
2020-11-02 09:11:00,"Good Morning! Let’s #MAGA! 
https://t.co/gsFSghkmdM https://t.co/MF4A9aDG0R"
2020-11-02 10:17:00,"This story is FALSE. They did nothing wrong. But the ANTIFA Anarchists, Rioters and Looters, who have caused so much harm and destruction in Democrat run cities, are being seriously looked at! https://t.co/3pmbMllPWS"
2020-11-02 10:42:00,RT @IngrahamAngle: I doubt we will ever see another political figure in American life who turns out these crowds.  Hard to see how this doesn’t translate into huge turnout for Trump. Unreal! https://t.co/MMTxNmhb3K
2020-11-02 11:10:00,"West Virginia, Get Out and Vote for Patrick Morrisey for Attorney General! He has my Complete and Total Endorsement! https://t.co/paz9zrmeFJ"
2020-11-02 11:20:00,"On my way to North Carolina. Big crowds, see you in a little while! https://t.co/gsFSghkmdM"
2020-11-02 11:38:00,Landing in North Carolina. See you soon!
2020-11-02 11:44:00,"Texas, Pennsylvania:
 Biden is against Second Amendment and Fracking. Please remember!"
2020-11-02 13:08:00,Biden was a pathetic laughing stock all over Washington for the horrible way he handled the H1N1 Swine Flu. Even his own Chief of Staff said he didn’t know what he was doing!
2020-11-02 13:17:00,I PREPAID Millions of Dollars in FEDERAL INCOME TAXES!
2020-11-02 13:27:00,https://t.co/RkRbEQcLpW
2020-11-02 13:35:00,We have more Cases because we have more Testing!
2020-11-02 13:41:00,"MAKE AMERICA GREAT AGAIN!
https://t.co/gsFSghkmdM https://t.co/390duZCB6P"
2020-11-02 13:44:00,Biden NEVER named his list of Supreme Court Justices. Never even said whether or not he was going to Pack the Court. So how do you vote for this guy?
2020-11-02 13:48:00,Biden will RAISE YOUR TAXES (Biggest increase ever!).
2020-11-02 14:05:00,"The Depraved Swamp have been trying to stop me – because they know I don’t answer to THEM – I answer only to YOU. Together, we will defeat the corrupt establishment, we will DETHRONE the failed political class, we will drain the Washington Swamp &amp; we will SAVE THE AMERICAN DREAM!"
2020-11-02 14:12:00,"Joe Biden is bought and paid for by Big Tech, Big Media, Big Donors, and powerful special interests. They are desperate for him to win because they own him, they control him, and they know he will always do their bidding! https://t.co/gsFSghkmdM https://t.co/7zJvOFACWz"
2020-11-02 14:24:00,"Landing in Scranton, Pennsylvania!"
2020-11-02 14:29:00,"I gave Maine everything that Obama/Biden took away from it. 5000 square miles, Lobster, Fishing, ended tariffs from China and E.U. and much more. Vote Trump Maine!"
2020-11-02 16:17:00,"THANK YOU PENNSYLVANIA!
https://t.co/pI55IZbmJ1"
2020-11-02 16:18:00,https://t.co/cnRzJEwXKO
2020-11-02 16:20:00,"Joe Biden’s plan to BAN FRACKING is an Economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote to Ban Fracking, Outlaw Mining, explode energy costs, and totally DESTROY Pennsylvania. Get out tomorrow and VOTE #TrumpPence2020! https://t.co/niFJw558En"
2020-11-02 16:24:00,"Yesterday, I was thrilled to be endorsed by the Pittsburgh Post-Gazette, the first time the paper has endorsed a Republican for president in half a century. Thank you! #MAGA https://t.co/hwwazi2SQY"
2020-11-02 16:30:00,"If I don’t sound like a typical Washington politician, it’s because I’m NOT a politician. If I don’t always play by the rules of the Washington Establishment, it’s because I was elected to fight for YOU, harder than anyone ever has before! https://t.co/gsFSghkmdM https://t.co/eVdVbUUwPM"
2020-11-02 16:33:00,"...no future for America’s youth. A vote for Biden is a vote for Lockdowns, Layoffs and Misery. Get out and VOTE tomorrow! https://t.co/gsFSghkmdM"
2020-11-02 16:46:00,"With your VOTE, we will continue to cut your taxes and regs, support our police, support our military, protect your 2A, defend religious liberty &amp; ensure more products are proudly stamped MADE IN THE USA! Next year will be the greatest economic year in the history of our Country! https://t.co/xiOTYudYic"
2020-11-02 16:49:00,"For years you had a President who apologized for America – now you have a President who is standing up for America, and standing up for PENNSYLVANIA. Tomorrow, you have the power, with your vote, to save AMERICA! GET OUT AND VOTE!! #MAGA https://t.co/Sx0PBaplkJ"
2020-11-02 17:12:00,"As Christians throughout this great Country celebrate All Souls Day, let’s remember those who went before us and built this great nation. May their legacy inspire us as we keep our nation what it has always been: blessed and great!"
2020-11-02 17:20:00,RT @ClayTravis: I am voting for @realDonaldTrump for president this year. Here’s why: https://t.co/5U5BjB5pZb
2020-11-02 17:23:00,"My #AmericanDreamPlan is a promise to Hispanic Americans to fuel a thriving economy, provide education opportunity for all, preserve freedom, and support faith, family, and community! 
https://t.co/5VPkbZPavC"
2020-11-02 17:24:00,"¡Mi #AmericanDreamPlan es una promesa para los hispanoamericanos de impulsar una economía próspera, proveer oportunidades de educación para todos, preservar la libertad y apoyar la fe, la familia y la comunidad! https://t.co/RSuEyIFQ0W"
2020-11-02 17:39:00,"Just landed in Traverse City, Michigan. Big crowd!"
2020-11-02 19:31:00,https://t.co/yxoigJdsMz
2020-11-02 19:36:00,I just signed an executive order to teach our students PRO-AMERICAN Values! https://t.co/WjPo7Qgooz
2020-11-02 19:40:00,A vote for Joe Biden is a vote to extinguish and eradicate your state’s auto industry. Biden is a corrupt politician who SOLD OUT Michigan to CHINA. Biden is the living embodiment of the decrepit and depraved political class that got rich bleeding America Dry!
2020-11-02 19:40:00,"Joe Biden would increase refugees from terrorist nations by 700%. His plan would overwhelm your communities and turn Michigan, Minnesota, Wisconsin and the entire Midwest into a refugee camp. I am protecting your families and keeping Radical Islamic Terrorists OUT of our Country!"
2020-11-02 19:42:00,"For 47 years, Joe Biden viciously attacked Black Americans. He called young black men “super predators.” To every black American: I am asking for your vote. This is your one and only chance to show Sleepy Joe what you think of his decision to attack you, jail you, and betray you!"
2020-11-02 19:43:00,"Over the next 4 years, we will teach our children to love our Country, honor our history, and always respect our great American Flag—and with God’s help, we will defend the right to life, religious liberty, and the right to KEEP AND BEAR ARMS! https://t.co/gsFSghkmdM"
2020-11-02 19:46:00,"THANK YOU MICHIGAN! Tomorrow, you have the power, with your vote, to save AMERICA! So get your friends, get your family, get your neighbors and co-workers, and GET OUT AND VOTE! Together, WE will MAKE AMERICA GREAT AGAIN! https://t.co/r51nIlOrKx"
2020-11-02 19:53:00,https://t.co/gsFSghkmdM https://t.co/09vZvRrS1V
2020-11-02 20:02:00,The Supreme Court decision on voting in Pennsylvania is a VERY dangerous one. It will allow rampant and unchecked cheating and will undermine our entire systems of laws. It will also induce violence in the streets. Something must be done!
2020-11-02 20:41:00,https://t.co/fKMVDC5vXT
2020-11-02 20:49:00,"RT @EricTrump: This is amazing! 🇺🇸🇺🇸🇺🇸

#Linemen for @realDonaldTrump https://t.co/1APU11eiSA"
2020-11-02 22:30:00,"THANK YOU WISCONSIN! 
https://t.co/oqG7u6KAiq"
2020-11-02 22:32:00,https://t.co/JXkiePOLMb
2020-11-02 22:32:00,https://t.co/hIQJEO7JOY
2020-11-02 22:33:00,"I am asking you to go VOTE for your favorite president, we still have work to do! Let’s WIN, WIN, WIN! https://t.co/ysLmOS689V"
2020-11-02 22:37:00,"A vote for me and the Republican Party is a vote for the American Dream! Over the next four years, we will make America into the Manufacturing Superpower of the World, and we will end our reliance on China once and for all. https://t.co/gsFSghkmdM https://t.co/S7PAIqWd0y"
2020-11-02 22:43:00,"Biden has vowed to ABOLISH the American oil and natural gas industries, and BAN fracking. As long as I am President, we will remain the number one producer of oil and natural gas on earth – and we will remain Energy Independent! https://t.co/gsFSghkmdM https://t.co/v1RYeAvhC4"
2020-11-02 22:45:00,"A vote for Sleepy Joe Biden is a vote to give control of government over to Globalists, Communists, Socialists, and Wealthy Liberal Hypocrites who want to silence, censor, cancel, and punish you. Get out and VOTE #MAGA tomorrow! https://t.co/gsFSghkmdM"
2020-11-02 23:02:00,"Heading to GRAND RAPIDS, MICHIGAN after a great evening in KENOSHA, WISCONSIN! Get out and VOTE tomorrow, let’s MAKE AMERICA GREAT AGAIN! https://t.co/k6vyL1hLqL"
2020-11-02 23:25:00,"Our prayers are with the people of Vienna after yet another vile act of terrorism in Europe. These evil attacks against innocent people must stop. The U.S. stands with Austria, France, and all of Europe in the fight against terrorists, including radical Islamic terrorists."
2020-11-03 01:31:00,"THANK YOU MICHIGAN!
https://t.co/uKkJz6ioO2"
2020-11-03 01:42:00,https://t.co/tyZW5hYRIY
2020-11-03 01:42:00,https://t.co/hLuyRy0WNU
2020-11-03 02:00:00,Thank you Brad! https://t.co/Rdcp9D76Ol
2020-11-03 02:01:00,"To all of our supporters: thank you from the bottom of my heart. You have been there from the beginning, and I will never let you down. Your hopes are my hopes, your dreams are my dreams, and your future is what I am fighting for every single day! https://t.co/gsFSghkmdM https://t.co/fLek4keQ1t"
2020-11-03 02:02:00,"RT @camakridis: My new analysis in @TheHillOpinion with @jonjakubowski, ""Don't believe the polls — Trump is winning."" #TrumpIsLosing #TrumpIsWinning #Election2020 #Polls

https://t.co/twd5FFmT4t"
2020-11-03 02:28:00,Thank you Paris. Keep up the GREAT work! https://t.co/jPT046qOTU
2020-11-03 02:28:00,RT @GOP: “Let’s Make America Great Again and re-elect our fantastic president!” -@GOPChairwoman https://t.co/nfrSa5b44g
2020-11-03 02:30:00,Thank you Matt! https://t.co/hWiyWpvf8o
2020-11-03 02:30:00,RT @PastorDScott: VOTE TRUMP!!!!!! https://t.co/Y9WpxFnuAA
2020-11-03 02:31:00,RT @PastorDScott: We need to set all time records in voter turnout tomorrow for President @realDonaldTrump ! VOTE Donald Trump for President. #Election2020 #MAGAA2020
2020-11-03 02:57:00,"VOTE! VOTE! VOTE!
https://t.co/85ySh1KYkh"
2020-11-03 09:04:00,https://t.co/gsFSghkmdM
